,date,time,comp,round,day,venue,result,gf,ga,opponent,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,pk,pkatt,season,team
33,2017-05-06,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,1,2,Morelia,69.0,44341.0,Dorlan Pabón,4-4-2,Jorge Rojas,Match Report,,0,0,,1,1,2017,Monterrey
34,2017-05-10,19:30,Liga MX,Quarter-finals,Wed,Away,L,1,4,UANL,48.0,41612.0,José María Basanta,4-5-1,César Arturo Ramos,Match Report,Leg 1 of 2,0,0,,0,0,2017,Monterrey
35,2017-05-13,19:00,Liga MX,Quarter-finals,Sat,Home,L,0,2,UANL,48.0,52969.0,José María Basanta,3-4-3,Fernando Hernández,Match Report,Leg 2 of 2; UANL won,0,0,,0,0,2017,Monterrey
0,2016-07-16,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,Atlas,55.0,34729.0,Sinha,4-3-3,Miguel Flores,Match Report,,0,0,,0,0,2017,Toluca
1,2016-07-23,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,América,49.0,33193.0,Paulo da Silva,4-2-3-1,Óscar Macias,Match Report,,0,0,,0,0,2017,Toluca
2,2016-07-31,17:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,L,0,1,Chiapas,58.0,27858.0,Paulo da Silva,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Toluca
3,2016-08-07,12:45,Liga MX,Apertura 2016 Regular Season,Sun,Home,W,2,0,Pachuca,49.0,13476.0,Paulo da Silva,4-4-2,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Toluca
4,2016-08-14,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,0,0,UANL,41.0,25582.0,Paulo da Silva,4-4-2,Roberto García,Match Report,,0,0,,0,0,2017,Toluca
5,2016-08-19,21:00,Liga MX,Apertura 2016 Regular Season,Fri,Away,D,2,2,Veracruz,54.0,15233.0,Paulo da Silva,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2017,Toluca
6,2016-08-28,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,2,2,Morelia,47.0,17140.0,Paulo da Silva,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Toluca
7,2016-09-11,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,W,2,0,Puebla,41.0,12782.0,Paulo da Silva,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Toluca
8,2016-09-17,16:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,1,Guadalajara,37.0,25072.0,Paulo da Silva,4-4-2,Erick Yair Miranda,Match Report,,0,0,,1,1,2017,Toluca
9,2016-09-20,19:00,Liga MX,Apertura 2016 Regular Season,Tue,Away,W,1,0,Cruz Azul,49.0,23836.0,Paulo da Silva,4-2-3-1,Diego Montaño,Match Report,,0,0,,0,0,2017,Toluca
10,2016-09-25,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,1,1,León,67.0,16669.0,Paulo da Silva,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Toluca
11,2016-10-01,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,Necaxa,57.0,14967.0,Paulo da Silva,4-4-2,Roberto García,Match Report,,0,0,,0,0,2017,Toluca
12,2016-10-16,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,W,2,1,UNAM,54.0,25426.0,Paulo da Silva,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Toluca
13,2016-10-22,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,Monterrey,52.0,40966.0,Paulo da Silva,4-4-2,Luis Santander,Match Report,,0,0,,0,0,2017,Toluca
14,2016-10-30,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,0,1,Tijuana,60.0,13970.0,Paulo da Silva,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2017,Toluca
15,2016-11-05,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,3,2,Querétaro,59.0,17430.0,Paulo da Silva,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Toluca
16,2016-11-20,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,1,2,Santos,65.0,15391.0,Paulo da Silva,4-2-3-1,Roberto García,Match Report,,0,0,,0,0,2017,Toluca
17,2017-01-08,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,4,1,Atlas,60.0,27194.0,Paulo da Silva,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Toluca
18,2017-01-15,16:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,2,1,América,47.0,18166.0,Paulo da Silva,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,1,2017,Toluca
19,2017-01-22,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,0,1,Chiapas,59.0,17217.0,Paulo da Silva,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Toluca
20,2017-01-28,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,0,0,Pachuca,50.0,26985.0,Alfredo Talavera,4-4-1-1,Oscar Mejia,Match Report,,0,0,,0,0,2017,Toluca
21,2017-02-04,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,1,0,UANL,33.0,41539.0,Paulo da Silva,4-3-3,Jorge Pérez,Match Report,,0,0,,0,0,2017,Toluca
22,2017-02-12,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,1,0,Veracruz,54.0,25705.0,Paulo da Silva,4-1-2-1-2◆,Luis Santander,Match Report,,0,0,,0,0,2017,Toluca
23,2017-02-18,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,2,1,Morelia,54.0,29315.0,Rodrigo Salinas,4-1-2-1-2◆,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Toluca
24,2017-02-26,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,1,3,Puebla,56.0,22644.0,Paulo da Silva,4-1-2-1-2◆,Óscar Macias,Match Report,,0,0,,1,1,2017,Toluca
25,2017-03-04,21:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,2,Guadalajara,36.0,38934.0,Paulo da Silva,4-1-2-1-2◆,Fernando Hernández,Match Report,,0,0,,0,0,2017,Toluca
26,2017-03-18,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,3,2,León,43.0,17592.0,Paulo da Silva,4-1-2-1-2◆,Luis Santander,Match Report,,0,0,,0,0,2017,Toluca
27,2017-04-02,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,2,0,Necaxa,59.0,20231.0,Paulo da Silva,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Toluca
28,2017-04-09,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,W,1,0,UNAM,32.0,33000.0,Paulo da Silva,4-4-2,Jorge Pérez,Match Report,,0,0,,0,0,2017,Toluca
29,2017-04-13,21:00,Liga MX,Clausura 2017 Regular Season,Thu,Home,L,0,2,Cruz Azul,50.0,26530.0,Paulo da Silva,4-3-3,César Arturo Ramos,Match Report,,0,0,,0,1,2017,Toluca
30,2017-04-16,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,D,1,1,Monterrey,60.0,25257.0,Paulo da Silva,4-1-4-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Toluca
31,2017-04-21,19:00,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,0,2,Tijuana,53.0,27333.0,Paulo da Silva,4-1-2-1-2◆,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2017,Toluca
32,2017-04-30,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,1,2,Querétaro,56.0,24749.0,Paulo da Silva,4-1-2-1-2◆,Miguel Chacón,Match Report,,0,0,,0,1,2017,Toluca
33,2017-05-07,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,D,2,2,Santos,57.0,26739.0,Paulo da Silva,4-1-2-1-2◆,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Toluca
34,2017-05-10,21:30,Liga MX,Quarter-finals,Wed,Away,W,4,1,Santos,39.0,22073.0,Paulo da Silva,4-2-3-1,Paul Delgadillo,Match Report,Leg 1 of 2,0,0,,0,0,2017,Toluca
35,2017-05-13,21:00,Liga MX,Quarter-finals,Sat,Home,L,1,3,Santos,42.0,25544.0,Paulo da Silva,4-2-3-1,Marco Antonio Nava,Match Report,Leg 2 of 2; Toluca won,0,0,,0,0,2017,Toluca
36,2017-05-18,19:30,Liga MX,Semi-finals,Thu,Home,D,1,1,Guadalajara,46.0,26671.0,Paulo da Silva,4-2-3-1,Óscar Macias,Match Report,Leg 1 of 2,0,0,,0,0,2017,Toluca
37,2017-05-21,18:06,Liga MX,Semi-finals,Sun,Away,D,1,1,Guadalajara,51.0,25671.0,Paulo da Silva,4-2-3-1,Luis Santander,Match Report,Leg 2 of 2; Guadalajara won,0,0,,0,0,2017,Toluca
0,2016-07-16,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,0,Veracruz,42.0,22059.0,Miguel Ángel Martínez,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
1,2016-07-23,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,2,2,Morelia,34.0,21579.0,Miguel Ángel Martínez,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Queretaro
2,2016-07-30,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,1,Puebla,38.0,20349.0,Miguel Ángel Martínez,4-4-2,Miguel Flores,Match Report,,0,0,,0,0,2017,Queretaro
3,2016-08-06,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,0,0,Guadalajara,31.0,31610.0,Miguel Ángel Martínez,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
4,2016-08-13,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,0,0,Cruz Azul,36.0,30451.0,Miguel Ángel Martínez,4-1-4-1,Roberto Ríos Jacome,Match Report,,0,0,,0,0,2017,Queretaro
5,2016-08-20,19:06,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,León,49.0,25457.0,Miguel Ángel Martínez,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Queretaro
6,2016-08-27,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,L,1,2,Necaxa,55.0,20538.0,Miguel Ángel Martínez,4-4-2,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Queretaro
7,2016-09-11,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,L,1,4,UNAM,47.0,22000.0,Miguel Ángel Martínez,4-4-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Queretaro
8,2016-09-17,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,1,0,Monterrey,48.0,23230.0,Miguel Ángel Martínez,5-3-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
9,2016-09-21,20:00,Liga MX,Apertura 2016 Regular Season,Wed,Away,L,1,2,Tijuana,47.0,26333.0,Miguel Ángel Martínez,4-2-3-1,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Queretaro
10,2016-09-24,19:06,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,0,2,Pachuca,41.0,21371.0,Miguel Ángel Martínez,4-1-4-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
11,2016-10-01,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,Santos,58.0,18176.0,Miguel Ángel Martínez,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,1,1,2017,Queretaro
12,2016-10-15,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,Atlas,46.0,24127.0,Miguel Ángel Martínez,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,1,1,2017,Queretaro
13,2016-10-22,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,América,40.0,31162.0,Miguel Ángel Martínez,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2017,Queretaro
14,2016-10-29,15:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,2,1,Chiapas,49.0,8672.0,Emanuel Villa,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Queretaro
15,2016-11-05,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,L,2,3,Toluca,41.0,17430.0,Emanuel Villa,4-4-2,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
16,2016-11-19,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,2,1,UANL,31.0,41315.0,Miguel Ángel Martínez,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Queretaro
17,2017-01-06,21:00,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,0,1,Veracruz,58.0,14489.0,Miguel Ángel Martínez,3-4-3,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
18,2017-01-14,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,0,0,Morelia,31.0,23775.0,Miguel Ángel Martínez,4-2-3-1,Miguel Flores,Match Report,,0,0,,0,0,2017,Queretaro
19,2017-01-22,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,D,0,0,Puebla,51.0,10007.0,Miguel Ángel Martínez,4-1-4-1,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Queretaro
20,2017-01-28,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,0,1,Guadalajara,41.0,30578.0,Miguel Ángel Martínez,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Queretaro
21,2017-02-04,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,1,1,Cruz Azul,40.0,17674.0,Miguel Ángel Martínez,4-1-4-1,León Vicente Barajas,Match Report,,0,0,,0,0,2017,Queretaro
22,2017-02-11,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,2,1,León,56.0,19221.0,Miguel Ángel Martínez,4-1-4-1,Jonathan Hernández,Match Report,,0,0,,0,0,2017,Queretaro
23,2017-02-18,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,W,4,1,Necaxa,46.0,13516.0,Miguel Ángel Martínez,4-1-4-1,Jorge Pérez,Match Report,,0,0,,0,0,2017,Queretaro
24,2017-02-25,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,4,3,UNAM,45.0,30565.0,Tiago Volpi,4-1-4-1,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Queretaro
25,2017-03-04,19:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,1,4,Monterrey,50.0,47285.0,Emanuel Villa,4-1-4-1,León Vicente Barajas,Match Report,,0,0,,1,1,2017,Queretaro
26,2017-03-18,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,W,3,0,Pachuca,50.0,18207.0,Miguel Ángel Martínez,4-1-4-1,Diego Montaño,Match Report,,0,0,,0,0,2017,Queretaro
27,2017-04-02,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,L,0,1,Santos,53.0,20620.0,Miguel Ángel Martínez,4-1-4-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Queretaro
28,2017-04-08,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,1,4,Atlas,60.0,18894.0,Miguel Ángel Martínez,4-1-4-1,León Vicente Barajas,Match Report,,0,0,,0,0,2017,Queretaro
29,2017-04-12,19:00,Liga MX,Clausura 2017 Regular Season,Wed,Home,L,0,1,Tijuana,61.0,18906.0,Miguel Ángel Martínez,4-1-4-1,Miguel Flores,Match Report,,0,0,,0,0,2017,Queretaro
30,2017-04-15,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,1,América,47.0,27214.0,Miguel Ángel Martínez,4-1-4-1,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Queretaro
31,2017-04-22,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,D,2,2,Chiapas,50.0,17529.0,Miguel Ángel Martínez,4-1-4-1,Marco Antonio Nava,Match Report,,0,0,,1,1,2017,Queretaro
32,2017-04-30,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,W,2,1,Toluca,45.0,24749.0,Miguel Ángel Martínez,4-1-4-1,Miguel Chacón,Match Report,,0,0,,0,0,2017,Queretaro
33,2017-05-06,17:00,Liga MX,Clausura 2017 Regular Season,Sat,Home,L,1,5,UANL,35.0,29538.0,Miguel Ángel Martínez,4-3-3,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Queretaro
0,2016-07-16,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,Monterrey,56.0,48071.0,Óscar Rojas,4-1-2-1-2◆,Andonai Escobedo,Match Report,,0,0,,0,0,2017,Puebla
1,2016-07-24,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,W,3,2,Tijuana,43.0,14137.0,Óscar Rojas,4-1-2-1-2◆,Miguel Chacón,Match Report,,0,0,,0,0,2017,Puebla
2,2016-07-30,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,Querétaro,62.0,20349.0,Óscar Rojas,4-4-2,Miguel Flores,Match Report,,0,0,,0,0,2017,Puebla
3,2016-08-07,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,0,0,Santos,55.0,11803.0,Óscar Rojas,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Puebla
4,2016-08-13,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,2,3,Atlas,42.0,42686.0,Óscar Rojas,4-4-2,Jorge Rojas,Match Report,,0,0,,0,0,2017,Puebla
5,2016-08-21,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,2,2,América,48.0,34345.0,Carlos Orrantía,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Puebla
6,2016-08-28,17:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,W,3,0,Chiapas,47.0,26280.0,David Toledo,4-4-2,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Puebla
7,2016-09-11,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,0,2,Toluca,59.0,12782.0,David Toledo,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Puebla
8,2016-09-17,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,UANL,35.0,41534.0,Óscar Rojas,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,1,1,2017,Puebla
9,2016-09-20,20:00,Liga MX,Apertura 2016 Regular Season,Tue,Home,W,3,2,Veracruz,59.0,15582.0,Óscar Rojas,4-1-2-1-2◆,Francisco Chacon,Match Report,,0,0,,1,1,2017,Puebla
10,2016-09-24,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,3,2,Morelia,40.0,20475.0,Óscar Rojas,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Puebla
11,2016-10-02,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,1,1,Pachuca,42.0,26166.0,Óscar Rojas,4-4-2,Luis Santander,Match Report,,0,0,,0,0,2017,Puebla
12,2016-10-16,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,0,2,Guadalajara,23.0,35285.0,Óscar Rojas,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Puebla
13,2016-10-22,17:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,W,2,1,Cruz Azul,47.0,9767.0,Óscar Rojas,4-2-3-1,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Puebla
14,2016-10-30,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,D,2,2,León,56.0,21576.0,Óscar Rojas,4-1-4-1,Fernando Hernández,Match Report,,0,0,,1,1,2017,Puebla
15,2016-11-05,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,Necaxa,60.0,12980.0,Óscar Rojas,4-1-4-1,Luis Santander,Match Report,,0,0,,0,0,2017,Puebla
16,2016-11-20,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Home,L,0,3,UNAM,48.0,35648.0,Óscar Rojas,4-4-2,Miguel Flores,Match Report,,0,0,,0,0,2017,Puebla
17,2017-01-08,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,2,3,Monterrey,54.0,13338.0,Óscar Rojas,4-4-2,Adalid Maganda,Match Report,,0,0,,0,0,2017,Puebla
18,2017-01-13,19:00,Liga MX,Clausura 2017 Regular Season,Fri,Away,L,2,6,Tijuana,55.0,25333.0,Óscar Rojas,4-4-2,Jorge Pérez,Match Report,,0,0,,1,1,2017,Puebla
19,2017-01-22,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,D,0,0,Querétaro,49.0,10007.0,David Toledo,4-4-2,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Puebla
20,2017-01-29,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,L,0,2,Santos,48.0,21653.0,Édgar Dueñas,4-4-2,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Puebla
21,2017-02-03,19:30,Liga MX,Clausura 2017 Regular Season,Fri,Home,D,1,1,Atlas,50.0,17115.0,Édgar Dueñas,4-4-2,Alfredo Peñaloza,Match Report,,0,0,,0,1,2017,Puebla
22,2017-02-11,21:00,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,0,0,América,38.0,20645.0,Édgar Dueñas,4-4-2,Eduardo Basulto,Match Report,,0,0,,0,0,2017,Puebla
23,2017-02-19,16:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,3,0,Chiapas,41.0,16254.0,Édgar Dueñas,4-4-2,Fernando Hernández,Match Report,,0,0,,1,1,2017,Puebla
24,2017-02-26,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,W,3,1,Toluca,44.0,22644.0,Édgar Dueñas,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2017,Puebla
25,2017-03-05,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,0,2,UANL,41.0,41625.0,Édgar Dueñas,4-4-2,Miguel Flores,Match Report,,0,0,,0,0,2017,Puebla
26,2017-03-19,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,0,1,Morelia,48.0,21181.0,Édgar Dueñas,4-4-2,Jorge Pérez,Match Report,,0,0,,0,0,2017,Puebla
27,2017-04-01,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,D,0,0,Pachuca,40.0,23694.0,Édgar Dueñas,4-4-2,Óscar Macias,Match Report,,0,0,,0,0,2017,Puebla
28,2017-04-08,21:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,2,3,Guadalajara,28.0,32521.0,Édgar Dueñas,5-4-1,Miguel Chacón,Match Report,,0,0,,0,0,2017,Puebla
29,2017-04-11,21:00,Liga MX,Clausura 2017 Regular Season,Tue,Away,L,2,3,Veracruz,46.0,15100.0,Édgar Dueñas,5-3-2,Luis Santander,Match Report,,0,0,,0,0,2017,Puebla
30,2017-04-16,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,W,2,1,Cruz Azul,43.0,40500.0,Édgar Dueñas,4-4-2,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Puebla
31,2017-04-22,19:06,Liga MX,Clausura 2017 Regular Season,Sat,Away,L,0,1,León,57.0,19309.0,Édgar Dueñas,4-4-2,Diego Montaño,Match Report,,0,0,,0,0,2017,Puebla
32,2017-04-30,18:00,Liga MX,Clausura 2017 Regular Season,Sun,Home,L,0,1,Necaxa,70.0,34670.0,Édgar Dueñas,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Puebla
33,2017-05-07,12:00,Liga MX,Clausura 2017 Regular Season,Sun,Away,W,1,0,UNAM,49.0,15200.0,Édgar Dueñas,4-2-3-1,Fernando Hernández,Match Report,,0,0,,0,0,2017,Puebla
0,2016-07-15,19:00,Liga MX,Apertura 2016 Regular Season,Fri,Away,L,0,2,Tijuana,57.0,26833.0,Juan Pablo Rodríguez,4-4-2,Ángel Monroy,Match Report,,0,0,,0,0,2017,Morelia
1,2016-07-23,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,2,2,Querétaro,66.0,21579.0,Juan Pablo Rodríguez,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Morelia
2,2016-07-31,18:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,W,4,2,Santos,54.0,21732.0,Juan Pablo Rodríguez,4-2-3-1,Roberto García,Match Report,,0,0,,0,0,2017,Morelia
3,2016-08-06,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,3,2,Atlas,50.0,25363.0,Juan Pablo Rodríguez,4-2-3-1,Erick Yair Miranda,Match Report,,0,0,,0,0,2017,Morelia
4,2016-08-13,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,D,1,1,América,51.0,27455.0,Juan Pablo Rodríguez,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2017,Morelia
5,2016-08-20,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,3,2,Chiapas,60.0,20633.0,Juan Pablo Rodríguez,4-2-3-1,Óscar Macias,Match Report,,0,0,,0,0,2017,Morelia
6,2016-08-28,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,D,2,2,Toluca,53.0,17140.0,Juan Pablo Rodríguez,4-2-3-1,Paul Delgadillo,Match Report,,0,0,,0,0,2017,Morelia
7,2016-09-10,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,L,0,2,UANL,46.0,27812.0,Juan Pablo Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2017,Morelia
8,2016-09-16,21:00,Liga MX,Apertura 2016 Regular Season,Fri,Away,W,3,1,Veracruz,46.0,16321.0,Juan Pablo Rodríguez,4-2-3-1,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Morelia
9,2016-09-20,19:00,Liga MX,Apertura 2016 Regular Season,Tue,Home,L,1,5,Pachuca,48.0,20912.0,Juan Pablo Rodríguez,4-2-3-1,César Arturo Ramos,Match Report,,0,0,,0,0,2017,Morelia
10,2016-09-24,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,L,2,3,Puebla,60.0,20475.0,Juan Pablo Rodríguez,4-2-3-1,Fernando Guerrero,Match Report,,0,0,,0,0,2017,Morelia
11,2016-10-01,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,2,Guadalajara,38.0,28569.0,Juan Pablo Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2017,Morelia
12,2016-10-15,19:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,D,1,1,Cruz Azul,52.0,27223.0,Carlos Adrián Morales,4-2-3-1,Luis Santander,Match Report,,0,0,,0,0,2017,Morelia
13,2016-10-22,21:00,Liga MX,Apertura 2016 Regular Season,Sat,Away,L,1,3,León,62.0,17814.0,Carlos Adrián Morales,4-2-3-1,Alfredo Peñaloza,Match Report,,0,0,,0,0,2017,Morelia
14,2016-10-29,20:00,Liga MX,Apertura 2016 Regular Season,Sat,Home,W,2,1,Necaxa,66.0,19707.0,Juan Pablo Rodríguez,4-2-3-1,Marco Antonio Nava,Match Report,,0,0,,0,0,2017,Morelia
15,2016-11-06,12:00,Liga MX,Apertura 2016 Regular Season,Sun,Away,D,1,1,UNAM,38.0,58155.0,Juan Pablo Rodríguez,4-2-3-1,Jorge Rojas,Match Report,,0,0,,0,0,2017,Morelia
