,date,time,comp,round,day,venue,result,gf,ga,opponent,xg,xga,poss,attendance,captain,formation,referee,match report,notes,sh,sot,dist,fk,pk,pkatt,season,team
19,2022-10-20,21:06,Liga MX,Semi-finals,Thu,Away,L,2,5,Pachuca,1.7,3.2,51,13235.0,Celso Ortiz,4-3-3,César Arturo Ramos,Match Report,Leg 1 of 2,14,4,20.2,1.0,0,1,2023,Monterrey
20,2022-10-23,20:06,Liga MX,Semi-finals,Sun,Home,L,0,1,Pachuca,1.9,1.0,66,51348.0,César Montes,4-4-2,Luis Santander,Match Report,Leg 2 of 2; Pachuca won,24,11,18.0,0.0,0,0,2023,Monterrey
21,2023-01-07,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,L,0,1,Guadalajara,2.2,0.4,63,44498.0,Celso Ortiz,4-4-2,Adonai Escobedo,Match Report,,23,8,18.9,2.0,0,1,2023,Monterrey
22,2023-01-14,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,3,2,Cruz Azul,1.3,0.9,57,16873.0,Celso Ortiz,4-4-2,César Arturo Ramos,Match Report,,17,8,21.7,1.0,0,0,2023,Monterrey
23,2023-01-21,17:06,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,3,1,Atlético,2.4,1.3,46,40162.0,Celso Ortiz,4-4-2,Fernando Guerrero,Match Report,,15,3,16.8,1.0,0,0,2023,Monterrey
24,2023-01-27,19:05,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,2,1,Puebla,1.1,1.1,47,14276.0,Celso Ortiz,4-4-2,Jesus Lopez,Match Report,,19,3,23.8,1.0,0,0,2023,Monterrey
25,2023-02-05,19:10,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,2,1,Toluca,1.7,0.9,35,48788.0,Celso Ortiz,4-4-2,Victor Caceres,Match Report,,12,5,18.2,0.0,0,0,2023,Monterrey
26,2023-02-09,21:05,Liga MX,Clausura 2023 Regular Season,Thu,Away,W,2,0,Atlas,1.5,0.7,44,12465.0,Celso Ortiz,4-4-2,Oscar Mejia,Match Report,,16,6,19.0,1.0,0,0,2023,Monterrey
27,2023-02-15,19:05,Liga MX,Clausura 2023 Regular Season,Wed,Home,W,2,0,Querétaro,1.6,0.8,52,41660.0,Celso Ortiz,4-4-2,Brian Gonzalez,Match Report,,15,5,16.9,0.0,0,0,2023,Monterrey
28,2023-02-18,17:06,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,2,1,Necaxa,2.7,0.9,58,44132.0,Celso Ortiz,4-3-3,Guillermo Pacheco,Match Report,,15,9,17.1,0.0,0,1,2023,Monterrey
29,2023-02-27,21:10,Liga MX,Clausura 2023 Regular Season,Mon,Away,D,1,1,León,1.4,0.6,55,20134.0,Celso Ortiz,4-2-3-1,César Arturo Ramos,Match Report,,11,4,24.1,0.0,1,1,2023,Monterrey
30,2023-03-04,19:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,3,0,FC Juárez,1.2,0.7,48,41871.0,Celso Ortiz,4-2-3-1,Luis Santander,Match Report,,17,7,18.4,0.0,0,0,2023,Monterrey
31,2023-03-12,19:05,Liga MX,Clausura 2023 Regular Season,Sun,Away,W,2,1,Pachuca,0.7,0.7,43,13393.0,Celso Ortiz,4-2-3-1,Fernando Guerrero,Match Report,,13,5,21.3,1.0,0,0,2023,Monterrey
32,2023-03-18,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,1,0,UANL,1.1,1.3,40,41615.0,Celso Ortiz,4-4-2,César Arturo Ramos,Match Report,,13,2,21.2,1.0,0,0,2023,Monterrey
33,2023-04-01,19:15,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,4,0,Tijuana,3.4,0.2,43,40103.0,Celso Ortiz,4-4-2,Óscar Macias,Match Report,,20,10,17.4,1.0,0,0,2023,Monterrey
34,2023-04-08,22:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,L,1,2,América,1.5,1.9,38,49974.0,Celso Ortiz,4-1-4-1,Victor Caceres,Match Report,,8,3,23.3,0.0,0,1,2023,Monterrey
35,2023-04-16,20:10,Liga MX,Clausura 2023 Regular Season,Sun,Home,L,1,2,Santos,1.2,2.0,61,45166.0,Celso Ortiz,4-1-4-1,Marco Ortíz,Match Report,,21,7,21.4,1.0,0,0,2023,Monterrey
36,2023-04-21,19:00,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,2,0,Mazatlán,2.9,1.3,47,11440.0,Luis Romo,4-4-2,Luis Santander,Match Report,,18,8,16.7,1.0,0,0,2023,Monterrey
37,2023-04-29,20:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,4,1,UNAM,3.1,1.0,51,45915.0,Celso Ortiz,4-1-4-1,Óscar Macias,Match Report,,16,8,19.7,1.0,1,1,2023,Monterrey
38,2023-05-10,20:00,Liga MX,Quarter-finals,Wed,Away,D,0,0,Santos,0.7,0.9,47,17818.0,Celso Ortiz,4-4-2,Luis Santander,Match Report,Leg 1 of 2,13,3,22.5,1.0,0,0,2023,Monterrey
39,2023-05-13,20:06,Liga MX,Quarter-finals,Sat,Home,W,2,0,Santos,0.7,0.2,51,45322.0,Celso Ortiz,4-4-2,Óscar Macias,Match Report,Leg 2 of 2; Monterrey won,10,2,20.6,0.0,0,0,2023,Monterrey
40,2023-05-17,22:00,Liga MX,Semi-finals,Wed,Away,D,1,1,UANL,0.8,0.4,39,41615.0,Celso Ortiz,4-2-3-1,Fernando Guerrero,Match Report,Leg 1 of 2,10,4,17.9,2.0,0,0,2023,Monterrey
41,2023-05-20,20:06,Liga MX,Semi-finals,Sat,Home,L,0,1,UANL,0.6,0.6,40,52839.0,Celso Ortiz,4-2-3-1,Luis Santander,Match Report,Leg 2 of 2; UANL won,11,1,20.4,1.0,0,0,2023,Monterrey
0,2022-07-02,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,D,0,0,Atlas,0.8,0.9,54,27577.0,Guillermo Ochoa,4-2-3-1,Fernando Guerrero,Match Report,,16,3,22.7,0.0,0,0,2023,America
1,2022-07-09,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,L,2,3,Monterrey,1.4,1.2,63,41342.0,Guillermo Ochoa,4-2-2-2,Marco Ortíz,Match Report,,13,3,16.3,0.0,0,0,2023,America
2,2022-07-13,21:00,Liga MX,Apertura 2022 Regular Season,Wed,Home,W,1,0,Toluca,1.6,0.6,61,36090.0,Guillermo Ochoa,4-2-3-1,Adonai Escobedo,Match Report,,26,2,20.2,0.0,0,0,2023,America
3,2022-07-23,18:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,L,0,2,Tijuana,0.1,1.5,63,29333.0,Guillermo Ochoa,4-2-3-1,Fernando Hernández,Match Report,,3,1,30.8,1.0,0,0,2023,America
4,2022-07-31,21:05,Liga MX,Apertura 2022 Regular Season,Sun,Away,L,2,3,León,1.0,1.4,56,20964.0,Guillermo Ochoa,4-4-2,Óscar Macias,Match Report,,11,3,12.1,0.0,0,0,2023,America
5,2022-08-07,20:05,Liga MX,Apertura 2022 Regular Season,Sun,Home,W,2,1,FC Juárez,1.1,2.1,48,21957.0,Guillermo Ochoa,4-4-2,Luis Santander,Match Report,,16,6,18.9,0.0,0,0,2023,America
6,2022-08-13,19:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,W,3,0,UNAM,2.6,0.5,53,45893.0,Guillermo Ochoa,4-2-3-1,Adonai Escobedo,Match Report,,19,9,19.2,0.0,0,0,2023,America
7,2022-08-17,21:05,Liga MX,Apertura 2022 Regular Season,Wed,Away,W,3,0,Pachuca,1.1,0.4,49,10938.0,Guillermo Ochoa,4-2-3-1,César Arturo Ramos,Match Report,,14,6,19.9,1.0,0,0,2023,America
8,2022-08-20,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,7,0,Cruz Azul,2.4,0.4,59,45693.0,Guillermo Ochoa,4-2-3-1,Luis Santander,Match Report,,18,7,19.0,2.0,0,0,2023,America
9,2022-08-23,21:05,Liga MX,Apertura 2022 Regular Season,Tue,Away,W,1,0,Querétaro,1.0,1.0,57,,Guillermo Ochoa,4-2-2-2,Victor Caceres,Match Report,,15,4,17.4,1.0,0,0,2023,America
10,2022-08-26,20:05,Liga MX,Apertura 2022 Regular Season,Fri,Away,W,3,1,Mazatlán,1.9,0.2,57,18365.0,Guillermo Ochoa,4-2-3-1,Erick Miranda,Match Report,,17,4,17.2,1.0,0,0,2023,America
11,2022-09-03,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,2,1,UANL,1.6,1.0,52,45384.0,Guillermo Ochoa,4-2-3-1,Diego Montaño,Match Report,,17,9,20.5,0.0,0,0,2023,America
12,2022-09-06,21:05,Liga MX,Apertura 2022 Regular Season,Tue,Home,W,3,0,Atlético,2.4,0.6,60,20410.0,Guillermo Ochoa,4-2-3-1,Victor Caceres,Match Report,,19,6,16.6,2.0,0,1,2023,America
13,2022-09-10,19:00,Liga MX,Apertura 2022 Regular Season,Sat,Away,W,2,1,Necaxa,1.0,1.1,62,20193.0,Henry Martín,3-4-3,Fernando Guerrero,Match Report,,12,7,15.3,0.0,0,0,2023,America
14,2022-09-14,21:05,Liga MX,Apertura 2022 Regular Season,Wed,Home,D,3,3,Santos,2.0,0.7,71,2781.0,Guillermo Ochoa,4-2-3-1,Fernando Hernández,Match Report,,29,8,17.4,3.0,0,0,2023,America
15,2022-09-17,20:00,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,2,1,Guadalajara,2.1,1.3,46,65461.0,Guillermo Ochoa,4-2-3-1,Adonai Escobedo,Match Report,,10,4,17.3,0.0,1,1,2023,America
16,2022-09-30,19:00,Liga MX,Apertura 2022 Regular Season,Fri,Away,W,2,1,Puebla,0.7,0.8,45,43362.0,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,,9,3,17.5,1.0,0,0,2023,America
17,2022-10-12,19:06,Liga MX,Quarter-finals,Wed,Away,W,6,1,Puebla,2.8,0.8,59,44471.0,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,20,11,17.0,0.0,0,0,2023,America
18,2022-10-15,20:06,Liga MX,Quarter-finals,Sat,Home,W,5,1,Puebla,2.2,0.4,53,44298.0,Guillermo Ochoa,4-2-3-1,Daniel Quintero,Match Report,Leg 2 of 2; América won,15,6,20.2,1.0,1,1,2023,America
19,2022-10-19,21:06,Liga MX,Semi-finals,Wed,Away,L,1,2,Toluca,1.5,2.0,62,27273.0,Guillermo Ochoa,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,16,5,15.3,2.0,0,0,2023,America
20,2022-10-22,20:06,Liga MX,Semi-finals,Sat,Home,D,1,1,Toluca,1.4,1.1,65,62945.0,Guillermo Ochoa,4-2-3-1,Adonai Escobedo,Match Report,Leg 2 of 2; Toluca won,19,4,19.1,1.0,0,0,2023,America
21,2023-01-07,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,0,0,Querétaro,1.7,0.4,66,25856.0,Miguel Layún,4-4-1-1,Victor Caceres,Match Report,,26,6,17.0,0.0,0,0,2023,America
22,2023-01-14,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,2,2,Toluca,2.2,1.3,51,27273.0,Henry Martín,4-2-3-1,Fernando Guerrero,Match Report,,17,3,19.9,1.0,1,1,2023,America
23,2023-01-21,19:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,2,2,Puebla,1.8,0.7,65,26382.0,Henry Martín,4-2-3-1,Oscar Mejia,Match Report,,19,6,23.1,4.0,0,0,2023,America
24,2023-01-28,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,6,0,Mazatlán,3.1,0.5,61,22588.0,Henry Martín,4-2-3-1,Luis Santander,Match Report,,16,8,16.5,4.0,0,0,2023,America
25,2023-02-04,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,2,2,Santos,2.6,0.9,63,25746.0,Henry Martín,4-2-3-1,Diego Montaño,Match Report,,24,7,19.8,2.0,1,1,2023,America
26,2023-02-11,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,2,1,Necaxa,3.2,0.7,54,40125.0,Henry Martín,4-2-3-1,Ismael Lopez,Match Report,,12,4,15.6,0.0,1,1,2023,America
27,2023-02-14,21:05,Liga MX,Clausura 2023 Regular Season,Tue,Away,W,3,1,Atlético,1.9,0.7,52,22240.0,Henry Martín,4-2-3-1,Fernando Hernández,Match Report,,19,9,21.3,0.0,0,0,2023,America
28,2023-02-19,19:05,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,2,1,Tijuana,1.7,1.1,59,31012.0,Henry Martín,4-2-3-1,Fernando Guerrero,Match Report,,18,7,23.1,1.0,0,0,2023,America
29,2023-02-25,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Away,D,2,2,Atlas,1.3,0.4,54,29814.0,Henry Martín,4-4-2,Luis Santander,Match Report,,18,5,19.4,1.0,0,0,2023,America
30,2023-03-04,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,L,0,3,Pachuca,1.2,1.2,62,46273.0,Henry Martín,4-4-2,Adonai Escobedo,Match Report,,21,5,21.5,1.0,0,0,2023,America
31,2023-03-11,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,2,0,UANL,1.4,0.7,44,41615.0,Henry Martín,4-2-3-1,Victor Caceres,Match Report,,13,5,26.6,0.0,0,0,2023,America
32,2023-03-18,21:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,4,2,Guadalajara,1.4,1.6,52,38834.0,Henry Martín,4-4-2,Marco Ortíz,Match Report,,18,7,18.5,0.0,0,0,2023,America
33,2023-04-01,19:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,2,2,León,1.2,2.0,56,37384.0,Henry Martín,4-4-2,Fernando Hernández,Match Report,,11,5,16.9,1.0,0,0,2023,America
34,2023-04-08,22:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,W,2,1,Monterrey,1.9,1.5,62,49974.0,Henry Martín,4-4-2,Victor Caceres,Match Report,,8,5,21.0,0.0,0,0,2023,America
35,2023-04-15,22:10,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,3,1,Cruz Azul,1.5,0.9,61,66364.0,Henry Martín,4-4-2,Fernando Guerrero,Match Report,,16,8,20.5,0.0,0,0,2023,America
36,2023-04-22,22:10,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,1,1,UNAM,1.4,1.0,63,60332.0,Henry Martín,4-3-3,César Arturo Ramos,Match Report,,13,0,22.1,3.0,1,1,2023,America
37,2023-04-28,21:05,Liga MX,Clausura 2023 Regular Season,Fri,Away,W,1,0,FC Juárez,1.5,1.7,45,19314.0,Henry Martín,4-3-3,Daniel Quintero,Match Report,,15,5,17.3,1.0,0,0,2023,America
38,2023-05-10,22:10,Liga MX,Quarter-finals,Wed,Away,W,3,1,Atlético,2.6,0.7,50,21823.0,Henry Martín,4-4-2,Fernando Guerrero,Match Report,Leg 1 of 2,22,9,21.1,1.0,0,0,2023,America
39,2023-05-13,22:16,Liga MX,Quarter-finals,Sat,Home,L,1,2,Atlético,1.6,1.4,48,47686.0,Miguel Layún,4-2-3-1,Daniel Quintero,Match Report,Leg 2 of 2; América won,25,14,21.1,1.0,0,0,2023,America
40,2023-05-18,21:10,Liga MX,Semi-finals,Thu,Away,W,1,0,Guadalajara,1.0,1.2,52,42195.0,Henry Martín,4-4-2,César Arturo Ramos,Match Report,Leg 1 of 2,18,6,24.1,1.0,0,0,2023,America
41,2023-05-21,21:00,Liga MX,Semi-finals,Sun,Home,L,1,3,Guadalajara,0.5,1.6,58,67501.0,Henry Martín,4-2-3-1,Victor Caceres,Match Report,Leg 2 of 2; Guadalajara won,10,2,25.1,0.0,0,0,2023,America
0,2022-07-04,21:00,Liga MX,Apertura 2022 Regular Season,Mon,Home,W,2,0,Querétaro,1.2,0.8,53,6167.0,Óscar Ustari,4-3-1-2,César Arturo Ramos,Match Report,,17,5,19.5,1.0,0,0,2023,Pachuca
1,2022-07-09,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,W,2,1,Cruz Azul,2.2,1.3,57,17148.0,Gustavo Cabral,4-2-3-1,Victor Caceres,Match Report,,18,6,20.7,1.0,0,0,2023,Pachuca
2,2022-07-18,19:00,Liga MX,Apertura 2022 Regular Season,Mon,Home,D,1,1,Mazatlán,1.4,0.8,66,7482.0,Óscar Ustari,4-2-3-1,Jorge Camacho,Match Report,,23,4,22.3,4.0,0,0,2023,Pachuca
3,2022-07-24,19:00,Liga MX,Apertura 2022 Regular Season,Sun,Home,D,0,0,UNAM,1.2,0.9,63,8305.0,Óscar Ustari,4-2-3-1,Brian Gonzalez,Match Report,,19,4,18.7,0.0,0,0,2023,Pachuca
4,2022-07-27,19:00,Liga MX,Apertura 2022 Regular Season,Wed,Away,L,0,2,Necaxa,1.1,0.7,59,11828.0,Óscar Ustari,4-4-2,Jorge Pérez,Match Report,,15,3,21.0,1.0,0,0,2023,Pachuca
5,2022-07-30,21:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,D,0,0,Guadalajara,0.6,1.2,45,20551.0,Óscar Ustari,4-3-3,Adonai Escobedo,Match Report,,10,4,21.6,1.0,0,0,2023,Pachuca
6,2022-08-07,18:05,Liga MX,Apertura 2022 Regular Season,Sun,Home,W,2,0,UANL,1.5,0.3,58,9516.0,Óscar Ustari,4-3-3,Daniel Quintero,Match Report,,19,6,24.1,1.0,0,0,2023,Pachuca
7,2022-08-17,21:05,Liga MX,Apertura 2022 Regular Season,Wed,Home,L,0,3,América,0.4,1.1,51,10938.0,Óscar Ustari,4-3-3,César Arturo Ramos,Match Report,,10,4,27.2,0.0,0,0,2023,Pachuca
8,2022-08-21,19:05,Liga MX,Apertura 2022 Regular Season,Sun,Home,W,1,0,León,1.7,0.3,57,5801.0,Óscar Ustari,4-4-2,Ismael Lopez,Match Report,,17,6,18.0,2.0,0,0,2023,Pachuca
9,2022-08-25,19:05,Liga MX,Apertura 2022 Regular Season,Thu,Home,W,3,1,Atlas,2.1,0.2,57,5668.0,Óscar Ustari,4-4-2,Fernando Guerrero,Match Report,,18,8,21.7,2.0,1,1,2023,Pachuca
10,2022-08-28,12:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,W,4,1,Toluca,1.7,0.7,43,18796.0,Óscar Ustari,4-2-3-1,Guillermo Pacheco,Match Report,,23,12,21.5,1.0,0,0,2023,Pachuca
11,2022-09-03,17:05,Liga MX,Apertura 2022 Regular Season,Sat,Home,W,2,0,Santos,1.4,0.4,49,6592.0,Óscar Ustari,4-4-2,Fernando Hernández,Match Report,,24,6,19.6,0.0,0,0,2023,Pachuca
12,2022-09-07,19:00,Liga MX,Apertura 2022 Regular Season,Wed,Away,D,2,2,Puebla,1.1,0.7,61,11078.0,Óscar Ustari,4-2-3-1,Adonai Escobedo,Match Report,,24,11,23.1,3.0,0,0,2023,Pachuca
13,2022-09-11,20:05,Liga MX,Apertura 2022 Regular Season,Sun,Home,W,6,1,Tijuana,2.1,1.6,56,9511.0,Óscar Ustari,4-4-2,Óscar Macias,Match Report,,19,7,18.2,1.0,0,0,2023,Pachuca
14,2022-09-14,20:05,Liga MX,Apertura 2022 Regular Season,Wed,Away,L,1,2,FC Juárez,0.9,1.2,65,9733.0,Óscar Murillo,4-2-3-1,Victor Caceres,Match Report,,22,10,21.3,0.0,0,0,2023,Pachuca
15,2022-09-18,21:00,Liga MX,Apertura 2022 Regular Season,Sun,Away,W,2,1,Atlético,1.5,0.9,61,9094.0,Óscar Ustari,4-4-2,Luis Santander,Match Report,,23,10,23.2,0.0,0,0,2023,Pachuca
16,2022-10-01,17:05,Liga MX,Apertura 2022 Regular Season,Sat,Away,D,0,0,Monterrey,1.0,0.5,57,36382.0,Óscar Ustari,4-4-2,Fernando Hernández,Match Report,,12,5,21.6,0.0,0,0,2023,Pachuca
17,2022-10-13,21:06,Liga MX,Quarter-finals,Thu,Away,L,0,1,UANL,0.6,1.3,51,40487.0,Óscar Ustari,4-2-3-1,Fernando Hernández,Match Report,Leg 1 of 2,10,3,19.9,0.0,0,0,2023,Pachuca
18,2022-10-16,21:06,Liga MX,Quarter-finals,Sun,Home,W,2,1,UANL,0.9,0.9,44,15565.0,Óscar Ustari,4-2-3-1,Fernando Guerrero,Match Report,Leg 2 of 2; UANL won,12,8,22.6,1.0,0,0,2023,Pachuca
19,2022-10-20,21:06,Liga MX,Semi-finals,Thu,Home,W,5,2,Monterrey,3.2,1.7,49,13235.0,Óscar Ustari,4-2-3-1,César Arturo Ramos,Match Report,Leg 1 of 2,18,7,22.0,0.0,1,1,2023,Pachuca
20,2022-10-23,20:06,Liga MX,Semi-finals,Sun,Away,W,1,0,Monterrey,1.0,1.9,34,51348.0,Óscar Ustari,4-2-3-1,Luis Santander,Match Report,Leg 2 of 2; Pachuca won,3,1,26.9,0.0,1,1,2023,Pachuca
21,2022-10-27,20:06,Liga MX,Finals,Thu,Away,W,5,1,Toluca,1.2,2.6,38,27232.0,Óscar Ustari,4-2-3-1,Marco Ortíz,Match Report,Leg 1 of 2,14,6,19.0,0.0,0,0,2023,Pachuca
22,2022-10-30,19:36,Liga MX,Finals,Sun,Home,W,3,1,Toluca,2.7,0.3,40,21080.0,Óscar Ustari,4-2-3-1,Adonai Escobedo,Match Report,Leg 2 of 2; Pachuca won,20,6,18.5,1.0,1,2,2023,Pachuca
23,2023-01-09,21:10,Liga MX,Clausura 2023 Regular Season,Mon,Home,W,5,1,Puebla,2.7,1.0,62,20777.0,Óscar Ustari,4-2-3-1,Diego Montaño,Match Report,,21,9,17.6,2.0,0,1,2023,Pachuca
24,2023-01-15,19:05,Liga MX,Clausura 2023 Regular Season,Sun,Away,L,1,4,UANL,2.3,2.7,51,41615.0,Óscar Ustari,4-2-3-1,Marco Ortíz,Match Report,,13,3,16.0,0.0,0,0,2023,Pachuca
25,2023-01-22,19:10,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,4,1,FC Juárez,1.5,0.7,47,14474.0,Óscar Ustari,4-2-3-1,Ismael Lopez,Match Report,,12,4,24.4,3.0,1,1,2023,Pachuca
26,2023-01-29,19:00,Liga MX,Clausura 2023 Regular Season,Sun,Home,W,2,1,Necaxa,2.6,1.4,58,18103.0,Óscar Ustari,4-2-3-1,Victor Caceres,Match Report,,24,11,20.9,0.0,1,1,2023,Pachuca
27,2023-02-04,17:00,Liga MX,Clausura 2023 Regular Season,Sat,Away,W,1,0,León,0.7,1.1,46,22643.0,Óscar Ustari,4-2-3-1,Guillermo Pacheco,Match Report,,12,2,20.8,2.0,0,0,2023,Pachuca
28,2023-02-11,21:05,Liga MX,Clausura 2023 Regular Season,Sat,Home,D,1,1,Guadalajara,1.1,1.3,52,13681.0,Óscar Ustari,4-2-3-1,Adonai Escobedo,Match Report,,14,4,19.6,0.0,0,0,2023,Pachuca
